"CLASIFICACIÓN ÚNICA DE OCUPACIONES
PARA COLOMBIA
CUOC 2025";;;;;
Código del Gran Grupo;Código de la Ocupación;Nombre de la Ocupación;ID;Nombre de la Destreza;
1;13430;Directores y gerentes de servicios de atención a personas mayores / Directoras y gerentas de servicios de atención a personas mayores;6;Pensamiento crítico;
1;13430;Directores y gerentes de servicios de atención a personas mayores / Directoras y gerentas de servicios de atención a personas mayores;10;Relaciones interpersonales;
1;13440;Directores y gerentes de servicios de bienestar social, comunitario y correccional / Directoras y gerentas de servicios de bienestar social, comunitario y correccional;4;Comunicación asertiva;
1;13440;Directores y gerentes de servicios de bienestar social, comunitario y correccional / Directoras y gerentas de servicios de bienestar social, comunitario y correccional;13;Conciliación;
1;13440;Directores y gerentes de servicios de bienestar social, comunitario y correccional / Directoras y gerentas de servicios de bienestar social, comunitario y correccional;2;Escucha activa;
1;13440;Directores y gerentes de servicios de bienestar social, comunitario y correccional / Directoras y gerentas de servicios de bienestar social, comunitario y correccional;29;Gestión del tiempo;
1;13440;Directores y gerentes de servicios de bienestar social, comunitario y correccional / Directoras y gerentas de servicios de bienestar social, comunitario y correccional;33;Liderazgo;
1;13440;Directores y gerentes de servicios de bienestar social, comunitario y correccional / Directoras y gerentas de servicios de bienestar social, comunitario y correccional;10;Relaciones interpersonales;
1;13440;Directores y gerentes de servicios de bienestar social, comunitario y correccional / Directoras y gerentas de servicios de bienestar social, comunitario y correccional;16;Resolución de problemas complejos;
1;13451;Directores y gerentes de programas de política educativa / Directoras y gerentas de programas de política educativa;4;Comunicación asertiva;
1;13451;Directores y gerentes de programas de política educativa / Directoras y gerentas de programas de política educativa;8;Estrategias para el aprendizaje;
1;13451;Directores y gerentes de programas de política educativa / Directoras y gerentas de programas de política educativa;35;Flexibilidad y adaptabilidad;
1;13451;Directores y gerentes de programas de política educativa / Directoras y gerentas de programas de política educativa;32;Gestión del Talento Humano y de Personal;
1;13451;Directores y gerentes de programas de política educativa / Directoras y gerentas de programas de política educativa;33;Liderazgo;
1;13451;Directores y gerentes de programas de política educativa / Directoras y gerentas de programas de política educativa;6;Pensamiento crítico;
1;13451;Directores y gerentes de programas de política educativa / Directoras y gerentas de programas de política educativa;14;Transmisión de conocimiento;
1;13452;Directores y administradores de instituciones de educación y formación / Directoras y administradoras de instituciones de educación y formación;1;Comprensión de lectura;
1;13452;Directores y administradores de instituciones de educación y formación / Directoras y administradoras de instituciones de educación y formación;4;Comunicación asertiva;
1;13452;Directores y administradores de instituciones de educación y formación / Directoras y administradoras de instituciones de educación y formación;39;Creatividad;
1;13452;Directores y administradores de instituciones de educación y formación / Directoras y administradoras de instituciones de educación y formación;28;Criterio y toma de decisiones;
1;13452;Directores y administradores de instituciones de educación y formación / Directoras y administradoras de instituciones de educación y formación;2;Escucha activa;
1;13452;Directores y administradores de instituciones de educación y formación / Directoras y administradoras de instituciones de educación y formación;9;Evaluación y control de actividades;
1;13452;Directores y administradores de instituciones de educación y formación / Directoras y administradoras de instituciones de educación y formación;32;Gestión del Talento Humano y de Personal;
1;13460;Directores y gerentes de sucursales de bancos, de servicios financieros y de seguros / Directoras y gerentas de sucursales de bancos, de servicios financieros y de seguros;1;Comprensión de lectura;
1;13460;Directores y gerentes de sucursales de bancos, de servicios financieros y de seguros / Directoras y gerentas de sucursales de bancos, de servicios financieros y de seguros;4;Comunicación asertiva;
1;13460;Directores y gerentes de sucursales de bancos, de servicios financieros y de seguros / Directoras y gerentas de sucursales de bancos, de servicios financieros y de seguros;28;Criterio y toma de decisiones;
1;13460;Directores y gerentes de sucursales de bancos, de servicios financieros y de seguros / Directoras y gerentas de sucursales de bancos, de servicios financieros y de seguros;9;Evaluación y control de actividades;
1;13460;Directores y gerentes de sucursales de bancos, de servicios financieros y de seguros / Directoras y gerentas de sucursales de bancos, de servicios financieros y de seguros;6;Pensamiento crítico;
1;13460;Directores y gerentes de sucursales de bancos, de servicios financieros y de seguros / Directoras y gerentas de sucursales de bancos, de servicios financieros y de seguros;12;Persuasión;
1;13460;Directores y gerentes de sucursales de bancos, de servicios financieros y de seguros / Directoras y gerentas de sucursales de bancos, de servicios financieros y de seguros;10;Relaciones interpersonales;
1;13491;Directores y gerentes de archivo, biblioteca, museo y galería de arte / Directoras y gerentas de archivo, biblioteca, museo y galería de arte;1;Comprensión de lectura;
1;13491;Directores y gerentes de archivo, biblioteca, museo y galería de arte / Directoras y gerentas de archivo, biblioteca, museo y galería de arte;4;Comunicación asertiva;
1;13491;Directores y gerentes de archivo, biblioteca, museo y galería de arte / Directoras y gerentas de archivo, biblioteca, museo y galería de arte;13;Conciliación;
1;13491;Directores y gerentes de archivo, biblioteca, museo y galería de arte / Directoras y gerentas de archivo, biblioteca, museo y galería de arte;2;Escucha activa;
1;13491;Directores y gerentes de archivo, biblioteca, museo y galería de arte / Directoras y gerentas de archivo, biblioteca, museo y galería de arte;9;Evaluación y control de actividades;
1;13491;Directores y gerentes de archivo, biblioteca, museo y galería de arte / Directoras y gerentas de archivo, biblioteca, museo y galería de arte;33;Liderazgo;
1;13491;Directores y gerentes de archivo, biblioteca, museo y galería de arte / Directoras y gerentas de archivo, biblioteca, museo y galería de arte;15;Orientación al servicio;
1;13492;Directores y gerentes de servicios y procesos de negocio / Directoras y gerentes de servicios y procesos de negocio;4;Comunicación asertiva;
1;13492;Directores y gerentes de servicios y procesos de negocio / Directoras y gerentes de servicios y procesos de negocio;2;Escucha activa;
1;13492;Directores y gerentes de servicios y procesos de negocio / Directoras y gerentes de servicios y procesos de negocio;9;Evaluación y control de actividades;
1;13492;Directores y gerentes de servicios y procesos de negocio / Directoras y gerentes de servicios y procesos de negocio;30;Gestión de recursos financieros;
1;13492;Directores y gerentes de servicios y procesos de negocio / Directoras y gerentes de servicios y procesos de negocio;6;Pensamiento crítico;
1;13492;Directores y gerentes de servicios y procesos de negocio / Directoras y gerentes de servicios y procesos de negocio;16;Resolución de problemas complejos;
1;13492;Directores y gerentes de servicios y procesos de negocio / Directoras y gerentes de servicios y procesos de negocio;11;Trabajo en equipo;
1;13499;Directores y gerentes de servicios profesionales no clasificados en otras ocupaciones / Directoras y gerentes de servicios profesionales no clasificados en otras ocupaciones;4;Comunicación asertiva;
1;13499;Directores y gerentes de servicios profesionales no clasificados en otras ocupaciones / Directoras y gerentes de servicios profesionales no clasificados en otras ocupaciones;28;Criterio y toma de decisiones;
1;13499;Directores y gerentes de servicios profesionales no clasificados en otras ocupaciones / Directoras y gerentes de servicios profesionales no clasificados en otras ocupaciones;2;Escucha activa;
1;13499;Directores y gerentes de servicios profesionales no clasificados en otras ocupaciones / Directoras y gerentes de servicios profesionales no clasificados en otras ocupaciones;9;Evaluación y control de actividades;
1;13499;Directores y gerentes de servicios profesionales no clasificados en otras ocupaciones / Directoras y gerentes de servicios profesionales no clasificados en otras ocupaciones;29;Gestión del tiempo;
1;13499;Directores y gerentes de servicios profesionales no clasificados en otras ocupaciones / Directoras y gerentes de servicios profesionales no clasificados en otras ocupaciones;33;Liderazgo;
1;13499;Directores y gerentes de servicios profesionales no clasificados en otras ocupaciones / Directoras y gerentes de servicios profesionales no clasificados en otras ocupaciones;6;Pensamiento crítico;
1;14110;Directores y gerentes de servicios hoteleros y hospedaje / Directoras y gerentes de servicios hoteleros y hospedaje;17;Análisis de necesidades;
1;14110;Directores y gerentes de servicios hoteleros y hospedaje / Directoras y gerentes de servicios hoteleros y hospedaje;4;Comunicación asertiva;
1;14110;Directores y gerentes de servicios hoteleros y hospedaje / Directoras y gerentes de servicios hoteleros y hospedaje;28;Criterio y toma de decisiones;
1;14110;Directores y gerentes de servicios hoteleros y hospedaje / Directoras y gerentes de servicios hoteleros y hospedaje;9;Evaluación y control de actividades;
1;14110;Directores y gerentes de servicios hoteleros y hospedaje / Directoras y gerentes de servicios hoteleros y hospedaje;32;Gestión del Talento Humano y de Personal;
1;14110;Directores y gerentes de servicios hoteleros y hospedaje / Directoras y gerentes de servicios hoteleros y hospedaje;30;Gestión de recursos financieros;
1;14110;Directores y gerentes de servicios hoteleros y hospedaje / Directoras y gerentes de servicios hoteleros y hospedaje;33;Liderazgo;
1;14120;Gerentes y administradores de servicios de alimentos y restaurantes / Gerentas y administradoras de servicios de alimentos y restaurantes;4;Comunicación asertiva;
1;14120;Gerentes y administradores de servicios de alimentos y restaurantes / Gerentas y administradoras de servicios de alimentos y restaurantes;2;Escucha activa;
1;14120;Gerentes y administradores de servicios de alimentos y restaurantes / Gerentas y administradoras de servicios de alimentos y restaurantes;9;Evaluación y control de actividades;
1;14120;Gerentes y administradores de servicios de alimentos y restaurantes / Gerentas y administradoras de servicios de alimentos y restaurantes;32;Gestión del Talento Humano y de Personal;
1;14120;Gerentes y administradores de servicios de alimentos y restaurantes / Gerentas y administradoras de servicios de alimentos y restaurantes;29;Gestión del tiempo;
1;14120;Gerentes y administradores de servicios de alimentos y restaurantes / Gerentas y administradoras de servicios de alimentos y restaurantes;15;Orientación al servicio;
1;14120;Gerentes y administradores de servicios de alimentos y restaurantes / Gerentas y administradoras de servicios de alimentos y restaurantes;6;Pensamiento crítico;
1;14200;Gerentes de comercios al por mayor y al por menor / Gerentas de comercios al por mayor y al por menor;4;Comunicación asertiva;
