"CLASIFICACIÓN ÚNICA DE OCUPACIONES
PARA COLOMBIA
CUOC 2025";;;;;
Código del Gran Grupo;Código de la Ocupación;Nombre de la Ocupación;Código de la Ocupación Afin;Nombre de la Ocupación Afin;
3;34111;Asistentes de juzgados, tribunales y afines / Asistentas de juzgados, tribunales y afines;26199;Profesionales en derecho no clasificados en otras ocupaciones;
3;34111;Asistentes de juzgados, tribunales y afines / Asistentas de juzgados, tribunales y afines;33431;Asistentes administrativos / Asistentas administrativas;
3;34111;Asistentes de juzgados, tribunales y afines / Asistentas de juzgados, tribunales y afines;33440;Secretarios médicos / Secretarias médicas;
3;34111;Asistentes de juzgados, tribunales y afines / Asistentas de juzgados, tribunales y afines;33551;Inspectores y detectives de policía / Inspectoras y detectives de policía;
3;34111;Asistentes de juzgados, tribunales y afines / Asistentas de juzgados, tribunales y afines;34112;Auxiliares de tribunales;
3;34111;Asistentes de juzgados, tribunales y afines / Asistentas de juzgados, tribunales y afines;34222;Árbitros / Árbitras;
3;34111;Asistentes de juzgados, tribunales y afines / Asistentas de juzgados, tribunales y afines;41200;Secretarios generales / Secretarias generales;
3;34111;Asistentes de juzgados, tribunales y afines / Asistentas de juzgados, tribunales y afines;44140;Escribientes públicos y afines / Escribientes públicas y afines;
3;34112;Auxiliares de tribunales;13499;Directores y gerentes de servicios profesionales no clasificados en otras ocupaciones / Directoras y gerentes de servicios profesionales no clasificados en otras ocupaciones;
3;34112;Auxiliares de tribunales;26110;Abogados / Abogadas;
3;34112;Auxiliares de tribunales;26120;Jueces / Juezas;
3;34112;Auxiliares de tribunales;26199;Profesionales en derecho no clasificados en otras ocupaciones;
3;34112;Auxiliares de tribunales;33399;Agentes de servicios comerciales no clasificados en otras ocupaciones;
3;34112;Auxiliares de tribunales;33420;Secretarios jurídicos / Secretarias jurídicas;
3;34112;Auxiliares de tribunales;33431;Asistentes administrativos / Asistentas administrativas;
3;34112;Auxiliares de tribunales;33552;Técnicos investigadores criminalísticos y judiciales / Técnicas investigadoras criminalísticas y judiciales;
3;34112;Auxiliares de tribunales;34111;Asistentes de juzgados, tribunales y afines / Asistentas de juzgados, tribunales y afines;
3;34112;Auxiliares de tribunales;34113;Asistentes legales y afines / Asistentas legales y afines;
3;34112;Auxiliares de tribunales;34222;Árbitros / Árbitras;
3;34112;Auxiliares de tribunales;44140;Escribientes públicos y afines / Escribientes públicas y afines;
3;34113;Asistentes legales y afines / Asistentas legales y afines;13499;Directores y gerentes de servicios profesionales no clasificados en otras ocupaciones / Directoras y gerentes de servicios profesionales no clasificados en otras ocupaciones;
3;34113;Asistentes legales y afines / Asistentas legales y afines;26110;Abogados / Abogadas;
3;34113;Asistentes legales y afines / Asistentas legales y afines;26120;Jueces / Juezas;
3;34113;Asistentes legales y afines / Asistentas legales y afines;26199;Profesionales en derecho no clasificados en otras ocupaciones;
3;34113;Asistentes legales y afines / Asistentas legales y afines;33399;Agentes de servicios comerciales no clasificados en otras ocupaciones;
3;34113;Asistentes legales y afines / Asistentas legales y afines;33420;Secretarios jurídicos / Secretarias jurídicas;
3;34113;Asistentes legales y afines / Asistentas legales y afines;33552;Técnicos investigadores criminalísticos y judiciales / Técnicas investigadoras criminalísticas y judiciales;
3;34113;Asistentes legales y afines / Asistentas legales y afines;34111;Asistentes de juzgados, tribunales y afines / Asistentas de juzgados, tribunales y afines;
3;34113;Asistentes legales y afines / Asistentas legales y afines;34222;Árbitros / Árbitras;
3;34119;Técnicos y profesionales del nivel medio del derecho, de servicios legales y afines, no clasificados en otras ocupaciones / Técnicas y profesionales del nivel medio del derecho, de servicios legales y afines, no clasificadas en otras ocupaciones;33552;Técnicos investigadores criminalísticos y judiciales / Técnicas investigadoras criminalísticas y judiciales;
3;34120;Trabajadores y asistentes sociales y comunitarios / Trabajadoras y asistentes sociales y comunitarias;23591;Orientadores educativos / Orientadoras educativas;
3;34120;Trabajadores y asistentes sociales y comunitarios / Trabajadoras y asistentes sociales y comunitarias;24232;Consejeros de servicios de empleo / Consejeras de servicios de empleo;
3;34120;Trabajadores y asistentes sociales y comunitarios / Trabajadoras y asistentes sociales y comunitarias;26320;Sociólogos, antropólogos y afines / Sociólogas, antropólogas y afines;
3;34120;Trabajadores y asistentes sociales y comunitarios / Trabajadoras y asistentes sociales y comunitarias;26351;Profesionales del trabajo social y consejeros;
3;34120;Trabajadores y asistentes sociales y comunitarios / Trabajadoras y asistentes sociales y comunitarias;33432;Asistentes de talento humano / Asistentas de talento humano;
3;34120;Trabajadores y asistentes sociales y comunitarios / Trabajadoras y asistentes sociales y comunitarias;53220;Trabajadores de los cuidados personales a domicilio / Trabajadoras de los cuidados personales a domicilio;
3;34130;Auxiliares laicos de las religiones / Auxiliares laicas de las religiones;26360;Profesionales religiosos y ministros de culto / Profesionales religiosas y ministras de culto;
3;34130;Auxiliares laicos de las religiones / Auxiliares laicas de las religiones;32301;Técnicos y profesionales del nivel medio en medicina alternativa / Técnicas y profesionales del nivel medio en medicina alternativa;
3;34210;Atletas y deportistas;34221;Entrenadores y preparadores físicos / Entrenadoras y preparadoras físicas;
3;34210;Atletas y deportistas;34222;Árbitros / Árbitras;
3;34210;Atletas y deportistas;34231;Instructores de educación física y recreación / Instructoras de educación física y recreación;
3;34221;Entrenadores y preparadores físicos / Entrenadoras y preparadoras físicas;14312;Directores y gerentes de recreación, actividad física y deportes / Directoras y gerentes de recreación, actividad física y deportes;
3;34221;Entrenadores y preparadores físicos / Entrenadoras y preparadoras físicas;22650;Nutricionistas dietistas;
3;34221;Entrenadores y preparadores físicos / Entrenadoras y preparadoras físicas;34210;Atletas y deportistas;
3;34221;Entrenadores y preparadores físicos / Entrenadoras y preparadoras físicas;34231;Instructores de educación física y recreación / Instructoras de educación física y recreación;
3;34221;Entrenadores y preparadores físicos / Entrenadoras y preparadoras físicas;53120;Auxiliares de maestros y primera infancia;
3;34222;Árbitros / Árbitras;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);
3;34222;Árbitros / Árbitras;22650;Nutricionistas dietistas;
3;34222;Árbitros / Árbitras;23550;Otros profesores de artes / Otras profesoras de artes;
3;34222;Árbitros / Árbitras;34221;Entrenadores y preparadores físicos / Entrenadoras y preparadoras físicas;
3;34222;Árbitros / Árbitras;34231;Instructores de educación física y recreación / Instructoras de educación física y recreación;
3;34222;Árbitros / Árbitras;54199;Personal de los servicios de protección no clasificadas en otras ocupaciones;
3;34231;Instructores de educación física y recreación / Instructoras de educación física y recreación;14312;Directores y gerentes de recreación, actividad física y deportes / Directoras y gerentes de recreación, actividad física y deportes;
3;34231;Instructores de educación física y recreación / Instructoras de educación física y recreación;23100;Profesores de instituciones de educación superior / Profesoras de instituciones de educación superior;
3;34231;Instructores de educación física y recreación / Instructoras de educación física y recreación;23200;Profesores de formación profesional / Profesoras de formación profesional;
3;34231;Instructores de educación física y recreación / Instructoras de educación física y recreación;23300;Profesores de educación secundaria / Profesoras de educación secundaria;
3;34231;Instructores de educación física y recreación / Instructoras de educación física y recreación;23410;Profesores de educación básica primaria / Profesoras de educación básica primaria;
3;34231;Instructores de educación física y recreación / Instructoras de educación física y recreación;23521;Profesores e instructores de educación especial e inclusiva / Profesoras e instructoras de educación especial e inclusiva;
3;34231;Instructores de educación física y recreación / Instructoras de educación física y recreación;23550;Otros profesores de artes / Otras profesoras de artes;
3;34231;Instructores de educación física y recreación / Instructoras de educación física y recreación;34210;Atletas y deportistas;
3;34231;Instructores de educación física y recreación / Instructoras de educación física y recreación;34221;Entrenadores y preparadores físicos / Entrenadoras y preparadoras físicas;
3;34231;Instructores de educación física y recreación / Instructoras de educación física y recreación;34222;Árbitros / Árbitras;
3;34232;Recreadores / Recreadoras;96291;Auxiliares de servicios de recreación y deporte;
3;34310;Fotógrafos / Fotógrafas;13303;Directores y gerentes de comunicaciones y audiovisuales / Directoras y gerentas de comunicaciones y audiovisuales;
3;34310;Fotógrafos / Fotógrafas;26421;Periodistas;
3;34310;Fotógrafos / Fotógrafas;26511;Artistas plásticos y visuales / Artistas plásticas y visuales;
3;34310;Fotógrafos / Fotógrafas;35211;Operadores de cámara de cine y televisión / Operadoras de cámara de cine y televisión;
3;34320;Decoradores de interiores / Decoradoras de interiores;21610;Arquitectos / Arquitectas;
3;34320;Decoradores de interiores / Decoradoras de interiores;21631;Diseñadores industriales y de productos / Diseñadoras industriales y de productos;
3;34320;Decoradores de interiores / Decoradoras de interiores;26512;Ilustradores artísticos / Ilustradoras artísticas;
3;34320;Decoradores de interiores / Decoradoras de interiores;31229;Supervisores de industrias manufactureras no clasificadas en otras ocupaciones / Supervisoras de industrias manufactureras no clasificadas en otras ocupaciones;
3;34320;Decoradores de interiores / Decoradoras de interiores;71150;Carpinteros de armar y de obra blanca / Carpinteras de armar y de obra blanca;
3;34320;Decoradores de interiores / Decoradoras de interiores;71230;Revocadores / Revocadoras;
3;34320;Decoradores de interiores / Decoradoras de interiores;71310;Pintores y empapeladores / Pintoras y empapeladoras;
